source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2009-02-12 23:00:00	0.0587323	3.78553	6.11071	0.000303173	0.000417297	5.7241e-05	8.20612e-05	4.75075e-06	0.000136985	0.00300197	1.69652e-05	0.330439	6.60879	0	2.74781	0.018577	0	0	0.39495	-0	0.310406	-0	0.0194368	-0	0.00110814	-0	1.53651e-06	0	327.028	0	51053.7	0	273.2	0	0	229.254	0	54.7993	0	0.26718	0	0	0	7.00035	0	5379.8	0	22.9657	0	0	3.49201	0	3.40553	0	0.586141	0	0	0.952819
setup	0	2009-02-13 23:00:00	0.0873236	3.75273	5.99087	0.000305096	0.000416184	5.20656e-05	8.30496e-05	4.44939e-06	0.000125334	0.00254544	1.33744e-05	0.327771	6.55543	0	2.78425	0.0190692	0	0	0.373165	-0	0.303411	-0	0.0190411	-0	0.000908801	-0	1.41098e-06	0	336.277	0	51051.6	0	270.853	0	0	228.082	0	53.4477	0	0.275245	0	0	0	6.96089	0	5379.52	0	22.7387	0	0	3.51568	0	3.36857	0	0.576382	0	0	0.952758
setup	0	2009-02-14 23:00:00	0.110888	3.50533	5.81583	0.000306831	0.000415058	5.6615e-05	8.40473e-05	4.47632e-06	0.00012948	0.00240648	9.34189e-06	0.30847	6.21623	0	2.71161	0.0195524	0.0024	0	0.369645	-0	0.305578	-0	0.0183664	-0	0.00081246	-0	1.30576e-06	0	343.582	0	51049.6	0	268.074	0	0	227.107	0	52.6458	0	0.28632	0	0	0	6.92665	0	5379.25	0	22.4944	0	0	3.5449	0	3.34048	0	0.569246	0	0	0.955902
setup	0	2009-02-15 23:00:00	0.129619	3.44872	5.79072	0.00030797	0.000413989	5.32038e-05	8.5064e-05	5.42768e-06	0.000152316	0.00247862	8.56299e-06	0.303159	6.26872	0	2.73261	0.0200198	0.0168	0	0.370664	-0	0.309144	-0	0.0185161	-0	0.00117306	-0	1.22908e-06	0	350.455	0	51047.9	0	265.167	0	0	226.314	0	52.0546	0	0.300059	0	0	0	6.87993	0	5378.99	0	22.2394	0	0	3.57896	0	3.314	0	0.568597	0	0	0.955128
setup	0	2009-02-16 23:00:00	0.146019	3.60732	5.78772	0.000308828	0.000413007	4.86319e-05	8.60986e-05	7.74802e-06	0.000235856	0.00364876	1.1606e-05	0.298135	6.46744	0	2.86227	0.0204534	0.0552	0	0.386136	-0	0.309417	-0	0.0196025	-0	0.00285948	-0	1.1895e-06	0	357.183	0	51046.4	0	262.005	0	0	225.74	0	51.845	0	0.290335	0	0	0	6.81764	0	5378.73	0	21.9756	0	0	3.61953	0	3.29349	0	0.562325	0	0	0.958446
setup	0	2009-02-17 23:00:00	0.160815	3.53871	5.72888	0.000309575	0.000412122	4.36723e-05	8.71479e-05	6.34935e-06	0.000198827	0.00202694	1.49601e-05	0.308353	6.31412	0	2.87893	0.0208495	0	0	0.375583	-0	0.314784	-0	0.0190972	-0	0.00057848	-0	1.07833e-06	0	363.159	0	51045.2	0	258.842	0	0	225.345	0	51.7506	0	0.307234	0	0	0	6.74272	0	5378.47	0	21.6978	0	0	3.66505	0	3.27166	0	0.559757	0	0	0.955877
setup	0	2009-02-18 23:00:00	0.173496	3.60224	5.72014	0.000310308	0.000411337	3.87929e-05	8.82051e-05	5.14908e-06	0.000145904	0.00175204	1.8751e-05	0.325762	6.55477	0	2.96183	0.021175	0.0024	0	0.365087	-0	0.304969	-0	0.0179923	-0	0.000546208	-0	1.0119e-06	0	369.086	0	51044.2	0	255.799	0	0	225.126	0	51.6685	0	0.321065	0	0	0	6.64149	0	5378.23	0	21.4355	0	0	3.71526	0	3.25191	0	0.555118	0	0	0.954226
setup	0	2009-02-19 23:00:00	0.183562	3.15634	5.50951	0.000311047	0.000410647	3.42491e-05	8.92625e-05	5.73027e-06	0.000155075	0.00189426	1.5639e-05	0.299851	6.1687	0	2.78707	0.0214672	0.0126	0	0.359505	-0	0.299242	-0	0.0183593	-0	0.000820327	-0	9.7635e-07	0	373.105	0	51043.4	0	252.802	0	0	225.058	0	51.6247	0	0.364976	0	0	0	6.55875	0	5378	0	21.1812	0	0	3.76899	0	3.23523	0	0.552314	0	0	0.953321
setup	0	2009-02-20 23:00:00	0.189864	3.38731	5.55718	0.000311782	0.000410045	3.01594e-05	9.03131e-05	5.53981e-06	0.000149012	0.00167678	1.73039e-05	0.329166	6.58331	0	2.94939	0.0217004	0	0	0.347397	-0	0.290655	-0	0.01811	-0	0.00048105	-0	9.30409e-07	0	377.426	0	51042.8	0	249.95	0	0	225.155	0	51.6211	0	0.36964	0	0	0	6.43516	0	5377.78	0	20.9388	0	0	3.82683	0	3.22077	0	0.547966	0	0	0.954003
setup	0	2009-02-21 23:00:00	0.194702	3.08862	5.46532	0.000312473	0.000409522	2.65568e-05	9.13514e-05	5.61477e-06	0.000136773	0.00133827	1.82526e-05	0.326629	6.55189	0	2.84603	0.0218481	0.000598264	0	0.340814	-0	0.284983	-0	0.0190211	-0	0.000378022	-0	8.987e-07	0	380.773	0	51042.3	0	247.174	0	0	225.388	0	51.5921	0	0.417168	0	0	0	6.31191	0	5377.58	0	20.7074	0	0	3.88758	0	3.20682	0	0.542602	0	0	0.951872
setup	0	2009-02-22 23:00:00	0.19723	2.98287	5.36971	0.000313126	0.00040907	2.34231e-05	9.23728e-05	5.77602e-06	0.000132683	0.00146111	1.60195e-05	0.324224	6.48449	0	2.83606	0.0219526	1.72875e-06	0	0.332614	-0	0.280011	-0	0.0192538	-0	0.000398628	-0	8.81357e-07	0	383.201	0	51042.1	0	244.574	0	0	225.758	0	51.5409	0	0.454565	0	0	0	6.18175	0	5377.4	0	20.4841	0	0	3.95129	0	3.19393	0	0.541066	0	0	0.952112
setup	0	2009-02-23 23:00:00	0.198589	2.88526	5.32647	0.000313733	0.000408679	2.07122e-05	9.33747e-05	6.29957e-06	0.000144255	0.00140932	1.2682e-05	0.317599	6.35199	0	2.82778	0.022026	6.7583e-09	0	0.324697	-0	0.273671	-0	0.0194726	-0	0.000378398	-0	8.56953e-07	0	384.61	0	51042	0	242.024	0	0	226.286	0	51.5308	0	0.485881	0	0	0	6.04718	0	5377.23	0	20.2693	0	0	4.01912	0	3.18336	0	0.539606	0	0	0.952901
setup	0	2009-02-24 23:00:00	0.198429	2.66783	5.27885	0.000314293	0.000408341	1.83718e-05	9.43554e-05	6.12745e-06	0.00014496	0.00142377	1.09416e-05	0.31867	6.3734	0	2.75648	0.022064	3.44429e-11	0	0.322603	-0	0.271551	-0	0.0199234	-0	0.000384537	-0	8.4133e-07	0	385.312	0	51042	0	239.534	0	0	226.901	0	51.5065	0	0.53547	0	0	0	5.91267	0	5377.06	0	20.0635	0	0	4.08852	0	3.17298	0	0.534782	0	0	0.952111
setup	0	2009-02-25 23:00:00	0.198168	2.6519	5.3168	0.000314828	0.000408048	1.635e-05	9.53143e-05	6.76399e-06	0.000171682	0.00174363	9.39472e-06	0.303246	6.2201	0	2.78417	0.0221051	0.0114	0	0.322511	-0	0.271892	-0	0.0203106	-0	0.000693789	-0	8.30853e-07	0	385.794	0	51042.2	0	237.033	0	0	227.629	0	51.5439	0	0.54937	0	0	0	5.79347	0	5376.91	0	19.8586	0	0	4.16076	0	3.16445	0	0.533913	0	0	0.953215
setup	0	2009-02-26 23:00:00	0.198534	2.61168	5.3079	0.000315321	0.000407793	1.46006e-05	9.62517e-05	6.01618e-06	0.000173648	0.00168662	9.35867e-06	0.305136	6.14721	0	2.79926	0.0221755	0.003	0	0.318661	-0	0.270108	-0	0.0200747	-0	0.000495757	-0	8.05958e-07	0	386.167	0	51042.4	0	234.586	0	0	228.47	0	51.6029	0	0.552565	0	0	0	5.68474	0	5376.76	0	19.6578	0	0	4.23589	0	3.15699	0	0.532317	0	0	0.955083
setup	0	2009-02-27 23:00:00	0.199185	2.61117	5.34604	0.000315772	0.00040757	1.30837e-05	9.71682e-05	5.43344e-06	0.00017527	0.0016959	9.98624e-06	0.304004	6.17986	0	2.83407	0.0222543	0.006	0	0.318378	-0	0.271864	-0	0.0202932	-0	0.000563562	-0	7.91851e-07	0	386.565	0	51042.8	0	232.111	0	0	229.414	0	51.7377	0	0.547787	0	0	0	5.5809	0	5376.63	0	19.4547	0	0	4.31354	0	3.15101	0	0.535129	0	0	0.956827
setup	0	2009-02-28 23:00:00	0.205611	2.63365	5.38779	0.000316183	0.000407374	1.17641e-05	9.8065e-05	5.37151e-06	0.000180664	0.00170755	1.01099e-05	0.315904	6.31808	0	2.88075	0.0223264	0	0	0.315711	-0	0.269725	-0	0.020274	-0	0.000458145	-0	7.78557e-07	0	387.08	0	51043.3	0	229.743	0	0	230.447	0	51.8144	0	0.553858	0	0	0	5.47791	0	5376.49	0	19.2607	0	0	4.39301	0	3.14338	0	0.53455	0	0	0.95662
setup	0	2009-03-01 23:00:00	0.213507	2.40975	5.30967	0.000316557	0.0004072	1.06122e-05	9.8943e-05	7.79878e-06	0.00033181	0.00402263	8.56917e-06	0.282196	6.20207	0	2.80282	0.0224251	0.066	0	0.333409	-0	0.268329	-0	0.0232599	-0	0.00362602	-0	8.39502e-07	0	387.263	0	51043.9	0	227.458	0	0	231.57	0	51.8181	0	0.558823	0	0	0	5.40012	0	5376.37	0	19.0728	0	0	4.4743	0	3.1393	0	0.529937	0	0	0.959057
setup	0	2009-03-02 23:00:00	0.216526	2.34561	5.29911	0.00031689	0.000407045	9.60333e-06	9.98037e-05	8.40923e-06	0.000453328	0.0048089	7.53658e-06	0.269977	6.04931	0	2.80252	0.0225822	0.0684	0	0.334223	-0	0.269005	-0	0.0252988	-0	0.00446851	-0	8.50193e-07	0	386.995	0	51044.6	0	225.217	0	0	232.791	0	51.8061	0	0.572199	0	0	0	5.33801	0	5376.26	0	18.8857	0	0	4.55788	0	3.1344	0	0.530591	0	0	0.960059
setup	0	2009-03-03 23:00:00	0.218354	2.56388	5.3683	0.000317153	0.000406904	8.71695e-06	0.000100648	5.86052e-06	0.00031962	0.00234067	9.56405e-06	0.297813	6.21699	0	2.94477	0.0227223	0	0	0.318299	-0	0.270158	-0	0.0231088	-0	0.000590733	-0	7.6468e-07	0	387.288	0	51045.5	0	222.939	0	0	234.099	0	51.9821	0	0.557293	0	0	0	5.25458	0	5376.14	0	18.694	0	0	4.6435	0	3.12944	0	0.528046	0	0	0.961816
setup	0	2009-03-04 23:00:00	0.22183	2.63158	5.45457	0.000317348	0.000406776	7.93591e-06	0.000101478	4.75579e-06	0.000246799	0.00233431	1.60916e-05	0.306064	6.22324	0	3.01372	0.0228206	0.006	0	0.312651	-0	0.268576	-0	0.0212833	-0	0.000729602	-0	7.44297e-07	0	387.557	0	51046.5	0	220.704	0	0	235.502	0	52.1715	0	0.546162	0	0	0	5.17183	0	5376.03	0	18.5095	0	0	4.73146	0	3.12456	0	0.529349	0	0	0.962163
setup	0	2009-03-05 23:00:00	0.227596	2.74239	5.50225	0.00031753	0.000406657	7.24474e-06	0.000102294	3.95313e-06	0.00022198	0.00214071	1.5962e-05	0.306601	6.14446	0	3.10497	0.0229282	0	0	0.308839	-0	0.265747	-0	0.019831	-0	0.000530458	-0	7.08951e-07	0	387.649	0	51047.6	0	218.67	0	0	237.053	0	52.1953	0	0.522884	0	0	0	5.09182	0	5375.94	0	18.3344	0	0	4.82446	0	3.11621	0	0.530079	0	0	0.96681
setup	0	2009-03-06 23:00:00	0.2334	2.6042	5.49023	0.00031775	0.000406546	6.63017e-06	0.000103098	3.30068e-06	0.000215262	0.00220501	1.43091e-05	0.307848	6.15696	0	3.07133	0.023044	0	0	0.308899	-0	0.264667	-0	0.0193628	-0	0.000578163	-0	6.97044e-07	0	387.753	0	51048.9	0	216.65	0	0	238.648	0	52.2185	0	0.568469	0	0	0	5.01864	0	5375.85	0	18.1666	0	0	4.91751	0	3.10784	0	0.526989	0	0	0.962746
setup	0	2009-03-07 23:00:00	0.235857	2.56388	5.51089	0.000318032	0.000406441	6.08163e-06	0.00010389	3.28943e-06	0.000225197	0.00229525	1.19436e-05	0.316194	6.32389	0	3.08593	0.0231527	0	0	0.310073	-0	0.267879	-0	0.01973	-0	0.000612053	-0	6.94603e-07	0	387.967	0	51050.2	0	214.652	0	0	240.266	0	52.2723	0	0.606951	0	0	0	4.94739	0	5375.76	0	17.995	0	0	5.00931	0	3.10114	0	0.52691	0	0	0.962175
setup	0	2009-03-08 23:00:00	0.237831	2.60338	5.56691	0.000318327	0.000406341	5.59102e-06	0.000104673	3.25365e-06	0.000232565	0.00243647	9.08987e-06	0.311963	6.26776	0	3.14048	0.0232614	0.0012	0	0.309028	-0	0.267794	-0	0.0196077	-0	0.000644223	-0	6.83611e-07	0	388.056	0	51051.5	0	212.692	0	0	241.962	0	52.3278	0	0.621148	0	0	0	4.87961	0	5375.67	0	17.8263	0	0	5.10265	0	3.09392	0	0.527911	0	0	0.963541
setup	0	2009-03-09 23:00:00	0.243343	2.66897	5.57735	0.000318587	0.000406246	5.15193e-06	0.000105448	2.90277e-06	0.000234671	0.00238713	7.32428e-06	0.304958	6.12284	0	3.20835	0.023388	0.0012	0	0.309134	-0	0.266564	-0	0.0191282	-0	0.000634615	-0	6.65743e-07	0	387.95	0	51053	0	210.767	0	0	243.765	0	52.4192	0	0.632626	0	0	0	4.81563	0	5375.6	0	17.6609	0	0	5.19909	0	3.08881	0	0.526675	0	0	0.966753
setup	0	2009-03-10 23:00:00	0.248396	2.40859	5.60425	0.000318837	0.000406154	4.75806e-06	0.000106215	2.59846e-06	0.000232533	0.00240625	6.35197e-06	0.298924	6.01882	0	3.11172	0.0235307	0.0024	0	0.309519	-0	0.26801	-0	0.019422	-0	0.000686969	-0	6.62474e-07	0	387.728	0	51054.6	0	208.891	0	0	245.58	0	52.4291	0	0.674245	0	0	0	4.76175	0	5375.52	0	17.4984	0	0	5.29398	0	3.08157	0	0.52702	0	0	0.964045
setup	0	2009-03-11 23:00:00	0.250292	2.51588	5.59645	0.000319106	0.000406065	4.40337e-06	0.000106976	2.58038e-06	0.000232778	0.00248669	6.26708e-06	0.312496	6.24991	0	3.19836	0.0236656	0	0	0.308161	-0	0.266363	-0	0.0193696	-0	0.000672135	-0	6.545e-07	0	387.673	0	51056.2	0	207.094	0	0	247.442	0	52.4707	0	0.681284	0	0	0	4.70377	0	5375.45	0	17.34	0	0	5.38894	0	3.07518	0	0.52562	0	0	0.966801
setup	0	2009-03-12 23:00:00	0.252966	2.49601	5.65923	0.000319335	0.000405978	4.0831e-06	0.000107731	2.64987e-06	0.000242355	0.00254983	6.27045e-06	0.311982	6.23965	0	3.22203	0.0237929	0	0	0.307114	-0	0.267733	-0	0.0195617	-0	0.00071395	-0	6.49287e-07	0	387.566	0	51057.8	0	205.285	0	0	249.363	0	52.5156	0	0.697929	0	0	0	4.64837	0	5375.39	0	17.1821	0	0	5.48466	0	3.06905	0	0.527459	0	0	0.968637
setup	0	2009-03-13 23:00:00	0.256398	2.50658	5.68071	0.00031952	0.000405892	3.79332e-06	0.000108481	2.50257e-06	0.000243249	0.0025548	5.51653e-06	0.306702	6.14653	0	3.26071	0.0239277	0	0	0.307333	-0	0.266483	-0	0.0193083	-0	0.000662953	-0	6.37414e-07	0	387.327	0	51059.6	0	203.531	0	0	251.359	0	52.55	0	0.685708	0	0	0	4.59601	0	5375.33	0	17.0283	0	0	5.58201	0	3.06338	0	0.525452	0	0	0.971563
setup	0	2009-03-14 23:00:00	0.261041	2.47005	5.69686	0.000319688	0.000405807	3.53019e-06	0.000109227	2.7173e-06	0.000358332	0.00461266	5.20306e-06	0.28781	6.12434	0	3.27532	0.0240774	0.036	0	0.312675	-0	0.265114	-0	0.0197993	-0	0.00321558	-0	6.5946e-07	0	386.943	0	51061.4	0	201.814	0	0	253.45	0	52.5696	0	0.658689	0	0	0	4.54845	0	5375.28	0	16.8792	0	0	5.68201	0	3.05975	0	0.525407	0	0	0.973289
setup	0	2009-03-15 23:00:00	0.26709	2.43872	5.68821	0.000319859	0.000405723	3.29036e-06	0.000109969	2.22308e-06	0.000302024	0.00270374	8.02842e-06	0.301468	6.10492	0	3.29203	0.0242295	0	0	0.307072	-0	0.267217	-0	0.0193328	-0	0.000718732	-0	6.17922e-07	0	386.578	0	51063.4	0	200.081	0	0	255.58	0	52.6361	0	0.705284	0	0	0	4.50117	0	5375.22	0	16.727	0	0	5.782	0	3.0547	0	0.525416	0	0	0.971394
setup	0	2009-03-16 23:00:00	0.267004	2.11686	5.59292	0.000320034	0.000405638	3.07104e-06	0.000110709	2.89552e-06	0.000474098	0.00635114	7.43612e-06	0.272911	6.03313	0	3.16076	0.0243942	0.0684	0	0.321857	-0	0.265783	-0	0.0224719	-0	0.00584082	-0	6.96483e-07	0	385.901	0	51065.3	0	198.397	0	0	257.684	0	52.6124	0	0.784897	0	0	0	4.46745	0	5375.18	0	16.5859	0	0	5.87874	0	3.05044	0	0.524388	0	0	0.9687
setup	0	2009-03-17 23:00:00	0.263004	2.06225	5.50312	0.000320189	0.000405554	2.86996e-06	0.000111445	2.41079e-06	0.00040357	0.00399654	2.92015e-06	0.244762	5.19039	0	3.15922	0.0246026	0.0132	0	0.312531	-0	0.268996	-0	0.0212195	-0	0.00193972	-0	6.41961e-07	0	384.483	0	51067.2	0	196.73	0	0	259.795	0	52.6875	0	0.807875	0	0	0	4.44289	0	5375.13	0	16.4357	0	0	5.97407	0	3.04494	0	0.526363	0	0	0.969615
setup	0	2009-03-18 23:00:00	0.265509	2.49327	5.70943	0.000320252	0.00040547	2.68533e-06	0.00011218	1.94284e-06	0.000303907	0.0027603	5.05556e-06	0.305588	6.17758	0	3.40389	0.0247858	0	0	0.305357	-0	0.26465	-0	0.0194943	-0	0.000695691	-0	6.08001e-07	0	384.138	0	51069.3	0	195.191	0	0	262.014	0	52.7073	0	0.784563	0	0	0	4.39532	0	5375.09	0	16.2971	0	0	6.07297	0	3.03651	0	0.52379	0	0	0.970355
setup	0	2009-03-19 23:00:00	0.27677	2.54143	5.75454	0.000320248	0.000405385	2.51545e-06	0.000112913	1.78356e-06	0.000266349	0.00295794	7.64299e-06	0.309645	6.19291	0	3.46134	0.0249185	0	0	0.302329	-0	0.264965	-0	0.0182267	-0	0.000815363	-0	5.86589e-07	0	383.791	0	51071.6	0	193.648	0	0	264.361	0	52.7877	0	0.75513	0	0	0	4.3473	0	5375.05	0	16.1553	0	0	6.17655	0	3.03247	0	0.52582	0	0	0.971451
setup	0	2009-03-20 23:00:00	0.284802	2.4095	5.68676	0.00032029	0.000405299	2.35844e-06	0.000113644	1.63881e-06	0.000258071	0.00281522	9.09901e-06	0.305492	6.12196	0	3.42809	0.0250501	0	0	0.302977	-0	0.265335	-0	0.0181803	-0	0.000757972	-0	5.76809e-07	0	383.396	0	51073.9	0	192.119	0	0	266.737	0	52.868	0	0.760712	0	0	0	4.30308	0	5375.02	0	16.0156	0	0	6.27978	0	3.0279	0	0.526649	0	0	0.97207
setup	0	2009-03-21 23:00:00	0.290232	2.43842	5.6684	0.00032042	0.000405213	2.21276e-06	0.000114374	1.51727e-06	0.000252667	0.00297878	8.91609e-06	0.305542	6.11085	0	3.47465	0.0251871	0	0	0.302815	-0	0.266344	-0	0.0178727	-0	0.000867338	-0	5.6786e-07	0	382.98	0	51076.3	0	190.637	0	0	269.138	0	52.9412	0	0.727824	0	0	0	4.27021	0	5374.99	0	15.8764	0	0	6.38237	0	3.02313	0	0.52947	0	0	0.975606
setup	0	2009-03-22 23:00:00	0.288335	2.16587	5.60499	0.000320584	0.000405126	2.07748e-06	0.000115103	1.44512e-06	0.0002499	0.00278468	7.12295e-06	0.304226	6.0961	0	3.36464	0.0255528	0	0	0.304423	-0	0.266678	-0	0.0180661	-0	0.000761047	-0	5.64503e-07	0	381.093	0	51078.7	0	189.219	0	0	271.513	0	52.9434	0	0.761119	0	0	0	4.28571	0	5374.96	0	15.7422	0	0	6.48241	0	3.01718	0	0.529377	0	0	0.974063
setup	0	2009-03-23 23:00:00	0.28485	2.07362	5.52445	0.000320746	0.000405039	1.95189e-06	0.000115832	1.35351e-06	0.000240953	0.00275296	5.86824e-06	0.304558	6.09116	0	3.3402	0.026022	0	0	0.303338	-0	0.267119	-0	0.0182291	-0	0.000833221	-0	5.61976e-07	0	378.903	0	51081.1	0	187.799	0	0	273.888	0	53.0228	0	0.764309	0	0	0	4.29981	0	5374.94	0	15.6084	0	0	6.58151	0	3.01302	0	0.5316	0	0	0.976693
setup	0	2009-03-24 23:00:00	0.284397	2.11618	5.53496	0.000320894	0.000404953	1.83526e-06	0.000116561	1.34026e-06	0.000256978	0.00295242	5.08353e-06	0.301718	6.04515	0	3.38316	0.0264881	0	0	0.303346	-0	0.267179	-0	0.0180653	-0	0.000816609	-0	5.58987e-07	0	377.158	0	51083.6	0	186.404	0	0	276.256	0	53.0897	0	0.826449	0	0	0	4.31374	0	5374.91	0	15.4786	0	0	6.67932	0	3.00809	0	0.531881	0	0	0.975257
setup	0	2009-03-25 23:00:00	0.289374	2.2014	5.60774	0.000321026	0.000404867	1.72682e-06	0.00011729	2.79422e-06	0.00102185	0.0187417	7.82492e-06	0.269765	6.58107	0	3.44879	0.0269937	0.2256	0	0.351746	-0	0.264563	-0	0.0285448	-0	0.0231203	-0	8.35709e-07	0	375.378	0	51086.1	0	185.167	0	0	278.744	0	53.0065	0	0.729017	0	0	0	4.33562	0	5374.93	0	15.3653	0	0	6.78215	0	3.0197	0	0.53521	0	0	0.978684
setup	0	2009-03-26 23:00:00	0.293002	1.82611	5.45593	0.000321151	0.000404782	1.62587e-06	0.000118019	2.04069e-06	0.000745886	0.00579161	8.01851e-06	0.258195	5.73792	0	3.28132	0.0275011	0	0	0.318904	-0	0.270694	-0	0.0244436	-0	0.00255174	-0	6.18734e-07	0	373.139	0	51088.7	0	183.909	0	0	281.209	0	52.9118	0	0.770686	0	0	0	4.35519	0	5374.91	0	15.2405	0	0	6.88295	0	3.00655	0	0.538072	0	0	0.978019
setup	0	2009-03-27 23:00:00	0.292456	2.0951	5.42026	0.000321291	0.000404697	1.53174e-06	0.000118749	1.49426e-06	0.000412228	0.00361537	2.20831e-05	0.283542	5.94567	0	3.43538	0.0280006	0	0	0.311085	-0	0.269545	-0	0.0210022	-0	0.00106462	-0	5.80515e-07	0	371.015	0	51091.4	0	182.582	0	0	283.657	0	52.9889	0	0.817111	0	0	0	4.37133	0	5374.89	0	15.1148	0	0	6.98216	0	2.99809	0	0.53673	0	0	0.977909
setup	0	2009-03-28 23:00:00	0.304905	2.15352	5.49211	0.000321394	0.000404613	1.4439e-06	0.000119479	1.24931e-06	0.000297182	0.00312659	2.84197e-05	0.299499	6.03122	0	3.48699	0.028492	0	0	0.304956	-0	0.269596	-0	0.0193565	-0	0.000871533	-0	5.60435e-07	0	369.521	0	51094.2	0	181.354	0	0	286.149	0	53.013	0	0.866422	0	0	0	4.38326	0	5374.87	0	14.9919	0	0	7.08287	0	2.9894	0	0.538719	0	0	0.975509
setup	0	2009-03-29 23:00:00	0.317696	2.12541	5.45977	0.000321501	0.000404529	1.36188e-06	0.00012021	1.19238e-06	0.000299369	0.0039154	2.40619e-05	0.294713	6.03741	0	3.49611	0.0289733	0.0108	0	0.303199	-0	0.26655	-0	0.0180172	-0	0.0017797	-0	5.48908e-07	0	367.586	0	51097.1	0	180.178	0	0	288.736	0	53.0386	0	0.807304	0	0	0	4.39421	0	5374.87	0	14.872	0	0	7.18737	0	2.98226	0	0.541899	0	0	0.978362
setup	0	2009-03-30 23:00:00	0.336325	2.01862	5.47113	0.000321651	0.000404447	1.28514e-06	0.000120942	1.66993e-06	0.000722406	0.0129523	2.2828e-05	0.259706	6.13749	0	3.46384	0.029476	0.138	0	0.329766	-0	0.263842	-0	0.0241003	-0	0.0144314	-0	7.05109e-07	0	365.661	0	51099.9	0	179.038	0	0	291.352	0	52.9969	0	0.770468	0	0	0	4.41098	0	5374.89	0	14.7652	0	0	7.29261	0	2.98514	0	0.542645	0	0	0.980421
setup	0	2009-03-31 23:00:00	0.348204	1.64826	5.21685	0.000321839	0.000404365	1.21329e-06	0.000121675	1.67867e-06	0.000918977	0.0133242	5.18479e-06	0.221598	5.28287	0	3.29549	0.030005	0.105	0	0.328501	-0	0.26529	-0	0.0256019	-0	0.01365	-0	7.01652e-07	0	363.29	0	51102.9	0	177.885	0	0	293.918	0	52.9373	0	0.880787	0	0	0	4.4377	0	5374.9	0	14.6543	0	0	7.39458	0	2.98357	0	0.545709	0	0	0.97686
setup	0	2009-04-01 23:00:00	0.341399	1.79178	5.16359	0.000322021	0.000404285	1.14602e-06	0.000122409	1.39804e-06	0.00058674	0.00538821	9.37869e-06	0.267589	5.76286	0	3.38299	0.0305057	0.0078	0	0.3157	-0	0.270071	-0	0.0240295	-0	0.00260676	-0	6.04132e-07	0	361.425	0	51105.8	0	176.664	0	0	296.4	0	53.0297	0	0.909875	0	0	0	4.45123	0	5374.88	0	14.5357	0	0	7.49157	0	2.97278	0	0.546686	0	0	0.9763
setup	0	2009-04-02 23:00:00	0.342092	1.73987	5.14358	0.000322087	0.000404207	1.08308e-06	0.000123144	1.52623e-06	0.000644307	0.00957091	1.26135e-05	0.246839	5.57188	0	3.37429	0.0309885	0.0732	0	0.317301	-0	0.264908	-0	0.023625	-0	0.00889617	-0	6.55481e-07	0	359.452	0	51108.7	0	175.525	0	0	298.871	0	53.071	0	0.932865	0	0	0	4.46844	0	5374.89	0	14.4298	0	0	7.58744	0	2.96754	0	0.547871	0	0	0.976652
setup	0	2009-04-03 23:00:00	0.341135	1.66966	5.07953	0.000322045	0.00040413	1.02418e-06	0.00012388	1.48974e-06	0.000673099	0.00924972	7.57015e-06	0.241109	5.4401	0	3.3548	0.031485	0.0606	0	0.316556	-0	0.266214	-0	0.0236569	-0	0.00807764	-0	6.45868e-07	0	357.237	0	51111.7	0	174.386	0	0	301.342	0	53.151	0	0.974784	0	0	0	4.48605	0	5374.89	0	14.32	0	0	7.68268	0	2.96298	0	0.550575	0	0	0.976756
